,Unnamed: 0,id,user_id,company_id,billing_tariff_id,payed_until,is_payed,created_at,updated_at,billing_tariff_price_id,comment,pay_date
10456,10456,10541,9857,7371,7,1711584000,False,1680004004,1680004013,23.0,,
10465,10465,10554,10091,7526,2,1711670400,False,1680077095,1680077101,8.0,,
10476,10476,10564,9179,6939,4,1680220800,False,1680160688,1680160716,14.0,,1680220800.0
10481,10481,8333,7711,5935,2,1682812800,True,1652704530,1680173061,8.0,3 мес . Партнер,1652659200.0
10490,10490,10544,10115,7542,2,1733011200,True,1680009883,1680244272,24.0,18+2,1680134400.0
10501,10501,10553,9857,7371,2,1717200000,True,1680076822,1698157671,8.0,"12+2
23,10,23- заморозили, т.к. не уплатили 2ю часть (было до 29,05,24 - 219 дней)
24,10,23- пришла доплата, разморозила",1680048000.0
10502,10502,10585,10243,7636,2,1688169600,False,1680254927,1680254931,6.0,,
10503,10503,10587,7838,6036,7,1680220800,False,1680258262,1680258281,26.0,,1680220800.0
10504,10504,10588,6106,4799,2,1711843200,False,1680258851,1680258853,8.0,,
10505,10505,7467,6106,4799,2,1680912000,True,1645544256,1680259415,8.0,"03.03.22 - пришла оплата, 12+1 м",1646265600.0
10508,10508,10539,5333,4249,7,1691107200,True,1679998525,1680264723,21.0,,1680220800.0
10520,10520,10605,5832,4603,2,1743691790,False,1680533390,1680533390,35.0,,
10521,10521,10606,5832,4603,2,1743638400,False,1680533460,1680533472,35.0,,
10529,10529,10616,10284,7667,2,1712188800,False,1680604189,1680604205,8.0,,
10541,10541,8386,7838,6036,2,1733270400,True,1652868684,1680614371,24.0,Чтобы не было возврата поменяли их тариф,1680614371.0
10557,10557,10639,6106,4799,2,1712534400,True,1680678531,1680875893,8.0,"07,04,23 - активация",1680875893.0
10561,10561,10591,3094,2653,2,1684454400,True,1680262921,1684480278,8.0,"4,04 - активация 12+1
15,05,23 - осуществлен возврат (тариф был до 04,05,24)",1680566400.0
10562,10562,10586,7838,6036,7,1680566400,True,1680258077,1687516593,26.0,"04.04.23 - активация18+2
04,04,23 Согласовали смену тарифа со стартовог на базовы с Антоном М и В",1680566400.0
10565,10565,10648,9675,7260,2,1712361599,False,1680692450,1680692450,8.0,,
10568,10568,10651,10322,7699,10,1713052799,False,1680703603,1680703603,32.0,,
10585,10585,10602,10204,7607,7,1715126400,True,1680515192,1680862258,23.0,"07,04,23 - активация12+1",1680862258.0
10609,10609,10693,5832,4603,2,1728604800,False,1681200067,1681200073,24.0,,
10611,10611,10671,9675,7260,2,1715385600,True,1680877160,1681207557,8.0,"11,04,23- пришла оплата 12+1",1681171200.0
10617,10617,10700,8704,6639,13,1754006399,False,1681289968,1681289968,43.0,,
10618,10618,10701,8704,6639,4,1689120000,False,1681290246,1681290251,14.0,,
10626,10626,8439,7893,6071,2,1681344000,False,1653317695,1681383723,35.0,,
10627,10627,8714,7893,6071,2,1681344000,True,1655888153,1681383754,24.0,"18+2 М
13,04,23 - заморозили подписку по просьбе Александра. Сказали, что из заказчик так и не отправлят им сметы, меняют структуру компании, возможно в августе вернутся (тариф был до 22,02,2024) оставалось315 дней",1655856000.0
10638,10638,10735,9964,7436,2,1708041600,True,1681723425,1681723967,8.0,,1681723967.0
10639,10639,10630,9964,7436,7,1681689600,True,1680616367,1681724379,23.0,"11,05,23- АКТИВАЦИЯ 12+1
17,04,23- попросил поменять тариф на базовый - пересчитали  - 275 дней + 30 дней бонуса (тариф был до 11,05,24)",1681171200.0
10646,10646,10742,5832,4603,2,1729209600,False,1681823729,1681823733,24.0,,
10647,10647,8027,7459,5755,2,1681776000,True,1650003943,1681825088,8.0,"12+1
Был возврат (тариф был до 15.05.2023)",1649980800.0
10657,10657,10752,9179,6939,7,1683676800,False,1681899780,1681899823,26.0,,1681948800.0
10664,10664,10753,10428,7773,2,1735084800,True,1681900564,1681971265,24.0,18+2,1681862400.0
10673,10673,10773,5832,4603,2,1729468800,False,1682081439,1682081442,24.0,,
10675,10675,10774,8393,6411,7,1682812800,False,1682083528,1682083550,26.0,,
10676,10676,10775,8393,6411,7,1682812800,False,1682083758,1682083777,26.0,,
10677,10677,10776,8393,6411,2,1682035200,False,1682083956,1682083972,24.0,,
10678,10678,10777,8393,6411,2,1682812800,False,1682084026,1682084045,24.0,,
10685,10685,10787,9685,7269,13,1713916800,False,1682318591,1682318629,41.0,,
10686,10686,10789,5385,4278,2,1729728000,False,1682326948,1682326951,24.0,,
10697,10697,10788,10183,7591,7,1706832000,True,1682324068,1706882871,26.0,"05,05,23 - активация 18+2
02,02,24 (перейти на новый тариф  с доплатой (срок был до 02,01,25)",1683244800.0
10699,10699,10791,9179,6939,7,1745452800,False,1682329199,1682329212,34.0,,1682553600.0
10711,10711,6660,6249,4913,7,1682640000,True,1640697387,1682665372,23.0,"12 м + 3 м, активировать с 10,01,22 (по 10,04,2023)",1640822400.0
10712,10712,10805,8599,6571,9,1756080000,True,1682429392,1682429785,36.0,24+4,1682429785.0
10730,10730,10826,9977,7446,2,1714262399,False,1682579988,1682579988,8.0,,
10733,10733,10828,9977,7446,2,1735344000,True,1682586308,1682607157,24.0,18+2,1682640000.0
10740,10740,10572,6249,4913,7,1712707200,True,1680184511,1682674581,23.0,,1682640000.0
10741,10741,10831,10549,7848,7,1757030400,True,1682595969,1682675405,34.0,24+4,1682640000.0
10745,10745,9973,24,21,7,1682812800,True,1673527431,1682687585,23.0,был до 19.01.2024,1674086400.0
10751,10751,10832,10394,7751,7,1736985600,True,1682600256,1684220664,26.0,"16,05,23 активация 18+2",1682640000.0
10754,10754,10827,9590,7197,2,1698624000,True,1682585254,1698657767,24.0,18+2  30 10 2023 отключили за неуплату должны доплатить 127 000   был срок активации до 02.01.2025 430 дней,1682985600.0
10755,10755,10793,9013,6844,2,1737158400,True,1682339140,1701410603,24.0,"оплата 11 05 2023 254900 18 +2 мес базовый
01,12,23- добавили неделю доп доступа, т.к. были проблемы с вк клаудом и сильно возмущался клиент (было до 11,01,2023, ",1683763200.0
10756,10756,10795,10045,7494,2,1710115200,False,1682343824,1710166030,24.0,,1682467200.0
10763,10763,10850,10569,7864,2,1715126399,False,1682842378,1682842378,8.0,,
10778,10778,10868,4198,3464,10,1683072000,True,1683106183,1683106993,32.0,"03,05,23 - активация на 3 дня тарифа ",1683072000.0
10793,10793,10869,4198,3464,13,1683244800,True,1683106900,1683298993,40.0,"03,05,23 - активация на 3 дня тарифа ",1683072000.0
10804,10804,10887,10569,7864,7,1715299200,True,1683351419,1683699251,23.0,10.05.23- активация,1683699251.0
10806,10806,10895,4198,3464,2,1692576000,True,1683705629,1683710603,8.0,,1683676800.0
10808,10808,8943,4198,3464,2,1683676800,True,1658393069,1683712500,8.0,"12+1
03,05,23 - отключила для тестирования профи тарифа (сводного графика) на 3 дня ( было  до 21,08,23)",1658448000.0
10812,10812,10255,9524,7158,9,1683763200,True,1676714831,1683787741,29.0,"22,03,23- активация тарифа, 12+1 
11,05,23 - 347 дней осталось, заморозка, т.к. не оплачивает тариф оставшуюся часть пока не добавят функционал (тариф был до 22,04,24",1679270400.0
10816,10816,10900,10596,7882,7,1718064000,True,1683728050,1683795640,23.0,"Активировали 11,05,23, 12+1",1683763200.0
10832,10832,10860,10490,7811,7,1692403200,True,1683023959,1684476996,23.0,18.05.23 Стартовый 3 мес,1684476996.0
10833,10833,10991,9179,6939,2,1732233600,False,1684753473,1684753477,24.0,,
10835,10835,10858,10578,7870,2,1684886400,True,1683017930,1684910519,24.0,"18+2
 24,05,23 - осуществлен возврат, было 597 дн до 10,01,25",1682985600.0
10839,10839,10919,6106,4799,2,1715472000,False,1683889683,1683889688,8.0,,
10852,10852,10933,10648,7919,2,1686814868,False,1684136468,1684136468,1.0,,
10853,10853,10934,10649,7920,2,1716249599,False,1684138475,1684138475,8.0,,
10860,10860,7116,6624,5191,7,1684281600,True,1643871758,1684153006,23.0,12 м + 2 мес 15 05 2023 продлиил на 2 дня перед оплатой,1644192000.0
10861,10861,10944,6624,5191,7,1715731200,False,1684154996,1684154999,23.0,,
10866,10866,10943,6624,5191,7,1715904000,True,1684153320,1684223462,23.0,"16,05,23- активация",1684223462.0
10878,10878,10841,10388,7745,2,1684368000,True,1682678678,1684404132,24.0,18+2  +1 месяц за баг с пропаданием справочников Активировали тест сводного графика был 29.01.2025,1682640000.0
10879,10879,10965,10388,7745,17,1687046400,True,1684404060,1684404148,2.0,,1684404148.0
10880,10880,10966,8965,6816,2,1687046400,False,1684409948,1684409951,1.0,,
10884,10884,10970,10710,7965,2,1747572954,False,1684414554,1684414554,35.0,,
10885,10885,10971,9179,6939,7,1731888000,False,1684418120,1684418130,26.0,,1684713600.0
10890,10890,10979,6,5,17,1731974400,True,1684502162,1684502182,25.0,,1684502182.0
10892,10892,10982,10392,7749,2,1716076800,False,1684505447,1684505450,8.0,,
10912,10912,10992,9179,6939,2,1732233600,False,1684754254,1684754266,24.0,,1685491200.0
10917,10917,10997,10731,7978,7,1717027199,False,1684774686,1684774686,23.0,,
10921,10921,10957,10496,7815,2,1737590400,True,1684315274,1684833994,24.0,"23,05,23- активация 18+2",1684713600.0
10931,10931,11012,6107,4800,2,1685491200,False,1684925714,1684925752,24.0,,1685404800.0
10932,10932,11013,9179,6939,2,1732406400,False,1684926154,1684926171,24.0,,1685491200.0
10933,10933,11014,9179,6939,2,1732406400,False,1684926346,1684926355,24.0,,1685491200.0
10940,10940,10960,10092,7527,9,1719360000,True,1684322778,1684996633,29.0,"25,05,23- активация 12+1",1684996633.0
10941,10941,11010,10420,7769,7,1719273600,True,1684921773,1684998337,23.0,"25,05,23 - активация 12+1",1684998337.0
10948,10948,11020,10743,7985,7,1722297600,True,1685000017,1685086807,23.0," 30,05 активация 12+2",1685086807.0
10957,10957,11042,10800,8019,2,1732838400,False,1685356169,1685356178,24.0,,
10960,10960,11046,10764,7999,2,1685577600,False,1685362768,1685362798,24.0,,1685404800.0
10970,10970,11058,8866,6754,7,1717113600,False,1685521298,1685521304,23.0,,
10993,10993,11074,10851,8050,7,1717200000,False,1685628757,1685628769,23.0,,
11010,11010,11039,10748,7988,2,1720224000,True,1685349694,1685944497,8.0,"05,06,23- 12+1",1685404800.0
11012,11012,11092,5001,4022,7,1717631999,False,1685957500,1685957500,23.0,,
11019,11019,11100,8341,6375,2,1717632000,False,1686031224,1686031266,8.0,,
11023,11023,11105,8866,6754,7,1717632000,False,1686061753,1686061758,23.0,,
11035,11035,11118,9179,6939,7,1733529600,False,1686147592,1686147602,26.0,,1686528000.0
11036,11036,11119,9692,7274,2,1733529600,False,1686148811,1686148819,24.0,,
11042,11042,11125,8957,6812,10,1717891199,False,1686204875,1686204875,32.0,,
11043,11043,11104,10764,7999,2,1743897600,True,1686056116,1686214264,24.0,18+4,1686009600.0
11045,11045,11128,8866,6754,7,1717804800,False,1686236620,1686236669,23.0,,
11051,11051,11134,2748,2391,10,1686268800,True,1686303422,1686303707,32.0,Активация сводного графика,1686268800.0
11052,11052,11135,2748,2391,17,1687046400,True,1686303962,1686304562,25.0,Активация тестового сводного графика,1686268800.0
11055,11055,11136,7151,5542,7,1717891200,True,1686304657,1686317789,23.0,,1686317789.0
11064,11064,11063,4523,3680,2,1717804800,True,1685559773,1686375476,8.0,08-06-2023- 12 vмес,1686182400.0
11079,11079,11158,10863,8058,7,1718409599,False,1686718044,1686718044,23.0,,
11085,11085,11156,10863,8058,2,1718323200,True,1686717528,1686805449,8.0,12,1686700800.0
11088,11088,11167,9151,6919,7,1718409600,False,1686819682,1686819691,23.0,,
11105,11105,11187,550,497,7,1718841599,False,1687167992,1687167992,23.0,,
11107,11107,11189,7650,5895,2,1718841599,False,1687172194,1687172194,8.0,,
11110,11110,11192,2255,1947,17,1734566400,False,1687175530,1687175541,25.0,,
11111,11111,11193,7650,5895,2,1718755200,False,1687175626,1687175633,8.0,,
11125,11125,11209,10948,8120,7,1719100799,False,1687319814,1687319814,23.0,,
11132,11132,11219,10929,8103,2,1740441600,True,1687352393,1687352460,24.0,18+2,1687352460.0
11140,11140,11145,10871,8062,7,1747699200,True,1686556638,1697527572,26.0,"17,10,23+3 мез за видео отзыв (было до 20,02,25",1686614400.0
11141,11141,11029,8531,6519,2,1726531200,True,1685078030,1700212643,8.0,"30 05 2023  12+2
16,05,23 - просили заморозить, т.к. не работаю в системе, заняты проектом. Было 410 дней (до 30,07,24)
28,07,23 - попросили разморозить
10,11,23 - просили заморозить (было до 10,09,24 - 305 дней
17.11.23- просили разморозить",1685404800.0
11142,11142,11221,10658,7926,9,1734739200,False,1687353579,1687353591,30.0,,1687996800.0
11143,11143,11181,10795,8015,9,1687305600,True,1687151499,1687360332,29.0,"12+1, не тот активировали (до 19.07.24)",1687132800.0
11144,11144,11222,10795,8015,13,1718928000,False,1687361865,1687361870,41.0,,
11146,11146,11160,10795,8015,10,1687392000,True,1686749616,1687407643,32.0,,1687305600.0
11153,11153,11233,8567,6545,7,1719100800,False,1687504592,1687504595,23.0,,
11178,11178,11261,11063,8208,2,1735171200,False,1687781334,1687781342,24.0,,
11179,11179,11262,10991,8153,7,1750896000,False,1687793531,1687793537,34.0,,
11187,11187,7677,6798,5309,2,1695772800,True,1647267448,1687849067,8.0,"3 мес, партнер
27,06,23 - запросил доступ как партнеру + 3 мес",1647216000.0
11191,11191,11225,10795,8015,13,1724025600,True,1687407543,1692018477,41.0,профи + сводный график,1687392000.0
11194,11194,11237,10388,7745,2,1701388800,True,1687514731,1701441189,8.0,"23,11,23 - отклчюила и включида сводный график для теста на неделю (тариф был до 29,01,25",1687478400.0
11208,11208,11290,8341,6375,9,1719532800,False,1687963151,1687963159,29.0,,
11209,11209,11291,10991,8153,7,1735344000,False,1687969057,1687969149,26.0,,
11231,11231,11316,9179,6939,2,1688428800,False,1688128101,1688128120,8.0,,1688342400.0
11237,11237,11323,11053,8198,7,1719792000,False,1688212744,1688212747,23.0,,
11252,11252,11341,3451,2919,7,1719964800,False,1688386503,1688386507,23.0,,
11254,11254,11306,11073,8219,2,1725408000,True,1688049630,1688446518,8.0,"04,07,23 - 12+2мес",1688446518.0
11272,11272,11313,11053,8198,17,1731369600,False,1688114764,1694498900,5.0,"12,09,23-активация 12+2",
11293,11293,11379,11182,8309,7,1721001599,False,1688652428,1688652428,23.0,,
11294,11294,11380,11182,8309,7,1752537599,False,1688652482,1688652482,34.0,,
11297,11297,11384,7776,5986,7,1720310400,False,1688726187,1688726191,23.0,,
11298,11298,11385,7776,5986,2,1720310400,False,1688726292,1688726295,8.0,,
11308,11308,11305,11102,8246,2,1744329600,True,1688047740,1688965019,24.0,10.07.23 - активация 18+3,1688947200.0
11313,11313,11400,11204,8326,2,1723248000,True,1688987901,1688987982,8.0,12+1 - пернесли активацию на чистый аккаунт с почты akzibrov1@gmail.com,1688987982.0
11314,11314,11296,2318,2002,2,1688947200,True,1688039344,1688988025,8.0,перенесли открытие чета на чистый аккаунт с почтой akzibrov@gmail.com,1688947200.0
11316,11316,11403,8222,6305,10,1736510732,False,1688990732,1688990732,33.0,,
11318,11318,11344,8341,6375,9,1723248000,True,1688395703,1688995497,29.0,"10,07 12+1",1688947200.0
11324,11324,11383,11153,8285,7,1723420800,True,1688719854,1689052729,23.0,,1689052729.0
11328,11328,11390,8222,6305,10,1689033600,True,1688804264,1689066070,32.0,"11,07,23- запросил перенести на новый чистый акканунт kgv85@yandex.ru (дыл до 28,07,23",1688774400.0
11342,11342,11771,11541,8547,7,1740182400,False,1692687908,1692687924,26.0,,1693267200.0
11346,11346,11775,11587,8583,2,1724284800,False,1692695225,1692695228,8.0,,
11347,11347,11353,11050,8195,17,1695945600,True,1688473366,1695633991,5.0,,1688428800.0
11349,11349,11419,10658,7926,9,1689638400,False,1689083236,1689083267,30.0,,1689638400.0
11361,11361,11435,11123,8264,17,1720828800,True,1689232829,1689232841,5.0,,1689232841.0
11363,11363,11437,4980,4004,2,1720828800,False,1689245030,1689245034,8.0,,
11367,11367,11442,10892,8081,2,1720828800,False,1689254961,1689254964,8.0,,
11368,11368,11443,6227,4895,7,1720828800,False,1689257183,1689257198,23.0,,
11372,11372,11448,10892,8081,2,1720915200,False,1689319506,1689319511,8.0,,
11373,11373,11449,10892,8081,2,1720915200,False,1689319605,1689319608,8.0,,
11377,11377,11456,6512,5100,7,1720915200,False,1689342868,1689342873,23.0,,
11392,11392,11473,11292,8385,2,1721951999,False,1689599433,1689599433,8.0,,
11395,11395,11477,11189,8315,2,1721260800,False,1689670500,1689670503,8.0,,
11400,11400,11482,2838,2462,19,1752845377,False,1689686977,1689686977,19.0,,
11401,11401,11483,9692,7274,2,1737158400,False,1689697223,1689697227,24.0,,
11406,11406,11476,11189,8315,7,1724025600,True,1689670449,1689743594,23.0,"19,07,23 - 12+1",1689743593.0
11421,11421,11431,11212,8332,7,1706140800,True,1689160766,1706100288,23.0,12+4  25 01 2024 запросили заморозку Осталось: 299 дней было до 18.11.2024,1689120000.0
11423,11423,11494,11175,8302,2,1721433599,False,1689784164,1689784164,8.0,,
11430,11430,11501,10994,8156,2,1737331200,False,1689867786,1689867791,24.0,,
11437,11437,11508,8530,6518,2,1721520000,False,1689943195,1689943202,8.0,,
11439,11439,11510,10847,8046,7,1737417600,False,1689948316,1689948322,26.0,,
11440,11440,11511,10780,8011,7,1721606399,False,1689961026,1689961026,23.0,,
11450,11450,11523,10800,8019,9,1737676800,False,1690186168,1690186173,30.0,,
11455,11455,11530,3251,2771,7,1721865600,False,1690269374,1690269377,23.0,,
11456,11456,11531,4543,3696,2,1721865600,False,1690271431,1690271434,8.0,,
11458,11458,11533,11274,8369,7,1721865600,False,1690272821,1690272825,23.0,,
11459,11459,11534,11274,8369,7,1737763200,False,1690272848,1690272859,26.0,,
11461,11461,11536,9891,7394,2,1721865600,False,1690281062,1690281067,8.0,,
11463,11463,11539,11367,8427,7,1767225599,False,1690288660,1690288660,34.0,,
11465,11465,11538,11270,8365,7,1724889600,True,1690284135,1690346765,23.0,12+1,1690346765.0
11469,11469,11545,9179,6939,2,1737849600,False,1690359849,1690359863,24.0,,1690329600.0
11472,11472,11548,11311,8393,17,1721952000,True,1690363813,1690363827,5.0,,1690363827.0
11476,11476,11552,4980,4004,2,1737936000,False,1690434481,1690434486,24.0,,
11485,11485,11553,11092,8236,2,1725148800,True,1690437532,1690867850,8.0,"01,08,23- 12+1",1690867850.0
11487,11487,11529,3251,2771,7,1725926400,True,1690267944,1691126459,23.0,12+1,1691107200.0
11495,11495,11753,11543,8549,2,1694736000,True,1692599858,1694758269,8.0,"12+1
15.09.23 - позврат подписки (была до 22,09,24)",1692576000.0
11497,11497,11562,9179,6939,2,1690761600,False,1690524177,1690524200,24.0,,1690761600.0
11499,11499,11564,11273,8368,7,1722124800,False,1690535888,1690535894,23.0,,
11501,11501,11566,10780,8011,7,1722124800,False,1690545385,1690545391,23.0,,
11502,11502,11567,10780,8011,2,1722124800,False,1690545423,1690545427,8.0,,
11503,11503,11414,11226,8338,13,1690848000,True,1689065261,1690558395,40.0,"11,07,23 - переоткрытие тарифа на чистом аккаунте с почты kgv85@yandex.ru1",1689033600.0
11520,11520,11587,11377,8432,10,1722643200,True,1690809448,1690809459,32.0,,1690809459.0
11524,11524,11540,11142,8276,2,1725148800,True,1690290362,1690868484,8.0,"01,08,2023 - активация 12+1",1690848000.0
11525,11525,11434,7776,5986,2,1725148800,True,1689229440,1690870820,8.0,"1,08,23- активация 12+1",1690848000.0
11526,11526,11584,11334,8408,2,1743465600,True,1690797569,1690872707,24.0,"1,08,23- активация 18+2",1690761600.0
11528,11528,7931,7272,5633,2,1693526400,True,1649171210,1690877063,8.0,продлила на 3 мес как партнеру  01 08 2023 1 месяц продления как партнеру,1649116800.0
11533,11533,11599,11282,8376,9,1722470400,False,1690899196,1690899200,29.0,,
11541,11541,11607,2068,1787,2,1722556800,False,1690979996,1690979999,8.0,,
11542,11542,11608,9179,6939,7,1691539200,False,1690989859,1690989882,23.0,,1691107200.0
11543,11543,11609,9179,6939,2,1691452800,False,1690990050,1690990103,8.0,,1691107200.0
11549,11549,11616,3251,2771,7,1722643200,False,1691054714,1691054718,23.0,,
11563,11563,11622,7902,6080,2,1725408000,True,1691134283,1692340075,8.0,,1692316800.0
11569,11569,11629,9179,6939,2,1722729600,False,1691153220,1691153230,8.0,,1691539200.0
11581,11581,11643,9333,7028,2,1722988800,False,1691405694,1691405697,8.0,,
11582,11582,11644,2051,1770,2,1738886400,False,1691407078,1691407081,24.0,,
11583,11583,11645,11367,8427,7,1723037198,False,1691414798,1691414798,23.0,,
11586,11586,11639,11468,8498,7,1723075200,True,1691396722,1691469982,23.0,"08,08,23 активация",1691469982.0
11590,11590,10597,10243,7636,2,1702598400,True,1680413094,1691484685,6.0,"05,04,23 - активация
14.06.23 - сообщили об реализации функционала импорт абс, (согласовано, что продлим им доступ после реализации данного функционала, т.к. без него не могли работать) - на 3 мес (было до 05,07,23, стало до 16,08,23
08,08,23- видео отзыв, увеличили на 3  ес тариф (было до 15,09,23 - стало до 15,12,23",1680652800.0
11591,11591,11651,11488,8513,2,1726444800,True,1691484944,1691484986,8.0,12+1,1691484986.0
11604,11604,11666,8704,6639,2,1756339199,False,1691655749,1691655749,8.0,,
11606,11606,11668,9179,6939,2,1739145600,False,1691658284,1691658293,24.0,,1691712000.0
11609,11609,11672,11123,8264,2,1739145600,False,1691669095,1691669107,24.0,,
11610,11610,11628,11269,8364,2,1744416000,True,1691144521,1691669731,24.0,18+2,1691539200.0
11619,11619,8756,7902,6080,7,1692316800,True,1656340595,1692339856,23.0,"04,07,22 - активация",1656892800.0
11623,11623,11764,11562,8559,7,1727049600,True,1692613943,1692622966,23.0,12+1,1692622966.0
11628,11628,11638,9462,7123,2,1699488000,True,1691395354,1699512348,8.0,"07.08.23- 133 дня (пересчет стартового тарифа в переходе на Базовый  без доплаты) быд до 18,12,23",1691366400.0
11629,11629,11859,11709,8676,2,1702425600,True,1693463274,1702450955,8.0,"12+2
Возврат, т.к.к уходит в декрет и хотела индивидуальные разработки (тариф был до 5,11,2024",1693440000.0
11630,11630,9575,8804,6712,10,1739923200,True,1667208061,1691749007,33.0,"1,12,22 запросили активацию тарифа 18+2
12.01.23 - осталось 567 дней (до 01,08,2024) - временно заморозили, пока не реализуется запрос по доработке снабжения)
31,01,23 Приняли решение разморозить, но количество дней будет идти с того момента, как мы сделаем доработки им, т.е. потом еще раз добавить дни
11,08 отправили им письмо, что последняя их доработка была реализована 19,06,23 и с этого времени их весь тариф будет идти 18+2",1669852800.0
11644,11644,11695,2243,1940,7,1739577600,False,1692092572,1692092578,26.0,,
11647,11647,11698,4980,4004,7,1739577600,False,1692098960,1692098964,26.0,,
11663,11663,9117,4506,3665,7,1692316800,True,1660558850,1692253213,23.0,,1660694400.0
11664,11664,10427,10074,7519,2,1692921600,True,1678717574,1692256184,8.0,"Попросил открыть новый чистый кабинет, старый кабинет идет по почте dir.sps.kbr1@ya.ru",1678665600.0
11673,11673,11713,4506,3665,7,1726444800,True,1692180225,1692339444,23.0,,1692230400.0
11699,11699,9243,5843,4610,2,1696982400,True,1661943793,1696858403,8.0,"1.09, активация 12+1",1661990400.0
11707,11707,11782,11294,8386,10,1724371199,False,1692733827,1692733827,32.0,,
11711,11711,11786,11476,8505,7,1745366400,True,1692769358,1692769405,26.0,18+2,1692769405.0
11734,11734,11812,11367,8427,7,1724457600,False,1692882456,1692882472,23.0,,
11737,11737,11815,11669,8649,7,1725148799,False,1692937139,1692937139,23.0,,
11749,11749,11269,11031,8180,9,1724976000,True,1687843661,1693206923,29.0,,1687910400.0
11751,11751,11828,11549,8551,2,1724803200,False,1693211633,1693211636,8.0,,
11764,11764,11842,11706,8674,7,1728086400,True,1693315991,1693316024,23.0,12+1,1693316024.0
11765,11765,11843,11512,8530,2,1724889600,False,1693319573,1693319575,8.0,,
11787,11787,11861,7271,5632,9,1725062400,False,1693476694,1693476701,29.0,,
11794,11794,11871,11712,8678,9,1725062400,False,1693488484,1693488488,29.0,,
11796,11796,11806,11587,8583,2,1748736000,True,1692865129,1693545804,24.0,"Активация 1,09,23-18+3 мес",1693545804.0
11797,11797,11730,11242,8347,2,1727740800,True,1692339050,1693546445,8.0,"1,09,2023- 12+1 м",1693546445.0
11798,11798,11874,11755,8709,20,1727740800,True,1693547301,1693547354,18.0,12+1,1693547354.0
11802,11802,11863,11748,8702,7,1725148800,True,1693477594,1693564183,23.0,"1,09,23- активация на 12 м",1693564183.0
11811,11811,11887,11367,8427,7,1696404655,False,1693812655,1693812655,20.0,,
11812,11812,11888,11367,8427,9,1725408000,False,1693812847,1693812852,29.0,,
11814,11814,11890,11123,8264,7,1696412076,False,1693820076,1693820076,20.0,,
11820,11820,11896,11780,8727,2,1736640000,False,1693830401,1693830972,8.0,"12+2+2 - тариф возврату не подлежит, согласовано с клиентом",1693785600.0
11821,11821,11897,11780,8727,17,1736640000,True,1693830999,1693831124,5.0,"возврат не возможен
12+2+2+ водный график",1693831124.0
11831,11831,11909,11716,8681,10,1728172800,True,1693895001,1693895040,32.0,12+1,1693895040.0
11833,11833,11725,3356,2838,2,1729382400,True,1692266425,1693918040,8.0,"20,09,23 - продление тарифа 12+1",1693918040.0
11845,11845,11924,11753,8707,2,1725580800,False,1694006147,1694006153,8.0,,
11853,11853,11898,9845,7366,7,1749513600,True,1693831770,1696920859,26.0,"10,10,23 - актитвировали 18+2",1696920859.0
11854,11854,11910,11596,8591,2,1698105600,True,1693896118,1698079229,24.0,"18+2 (
23,10,23- попросили перейти на тариф бизнес без доплаты (тариф был до 05,05,25)",1693872000.0
11861,11861,11430,11168,8296,2,1744761600,True,1689159867,1694162343,24.0,"18+3
",1689292800.0
11864,11864,11940,8859,6749,7,1725839999,False,1694191223,1694191223,23.0,,
11888,11888,11953,11777,8726,2,1731369600,True,1694430112,1694498966,8.0,"12,09,23- активация 12+2",1694498966.0
11891,11891,11777,9685,7269,13,1731369600,False,1692698982,1694513316,41.0,"12,09- активация 12+2",1694476800.0
11892,11892,11969,9685,7269,21,1731369600,True,1694513364,1694513411,41.0,12+2,1694513411.0
11894,11894,9731,8955,6811,2,1694476800,True,1669819113,1694515650,35.0,"04,04,23 - 24+4
12,09,23- попросили заморозить, т.к. не пользуются системой, активировать после нового года ( на момент заморозки было 693 дня до 05,08,25)",1669766400.0
11899,11899,11976,11601,8595,2,1728777600,True,1694528084,1694528227,8.0,"12,09,23- активация 12+1",1694528227.0
11901,11901,11966,3652,3064,7,1700784000,True,1694504968,1706884599,26.0,"28.09.23- 18+2
24,11,2023- заморозили, т.к. не оплачена 2я часть подписки (было 551 день до 28,05,25)",1694563200.0
11906,11906,11972,10125,7546,2,1742342400,True,1694518619,1708328305,8.0,"19,02,24- 12+1",1708328305.0
11907,11907,11864,8593,6566,2,1694476800,True,1693477844,1694528466,8.0,"12,09,23- активация 12+1",1694476800.0
11913,11913,11872,11568,8565,2,1747094400,True,1693492251,1694588647,24.0,"13,09,23 - активация 18+2",1694588647.0
11914,11914,11527,10509,7823,17,1694563200,True,1690206861,1694590177,25.0,"31,07,23- активация 18+2
12,09,23- осуществлен возврат по причине не устроил функционал (тариф был до 31,03,25)",1690761600.0
11925,11925,11912,11649,8631,9,1728950400,True,1693916677,1694672212,29.0,"14,09,23- активация 12+1",1694672212.0
11933,11933,12001,11367,8427,2,1741950514,False,1694689714,1694689714,24.0,,
11944,11944,12014,11836,8761,2,1747353600,True,1694765010,1694765085,24.0,18+2,1694765085.0
11945,11945,12006,11836,8761,7,1694822400,True,1694702568,1694765108,26.0,"18+2, не тот тариф активировали, поменяли на базовый",1694649600.0
